CSV Version;1
"File name";"63_3c_matte_10x.rpt"
"Title";"63_3c_matte_10x"
"Measurement date";"11/23/2016"
"Measurement time";"2:48:30 PM"
"User mode";"Expert"
"Objective lens";"Standard lens 10.0";"x"
"NA";"0.300"
"Size";"Super fine"
"Mode";"Surface profile"
"RPD";"ON"
"Quality";"High accuracy"
"Pitch";"2.000 ";"um"
"Z measurement distance";"224.485 ";"um"
"Double scan";"Auto(ON)"
"Brightness1";"6620"
"Brightness2";"7316"
"ND filter";"3";"%";"30";"%"
"Optical zoom";"1.0";"x"
"Average count";"1";"time"
"Filter";"OFF"
"Fine mode";"ON"
"Line count";"---"
"Line position1";"---"
"Line position2";"---"
"Line position3";"---"
"Camera gain";"0";"dB"
"Shutter speed";"Auto"
"White balance mode";"Auto"
"White balance R";"135"
"White balance B";"157"
"Intensity correction mode";"Gamma correction"
"Gamma correction value";"0.45"
"Gamma offset";"0";"%"
"W/B inversion";"OFF"
"Head type";"VK-X210"
"Correct intensity eccentricity";"ON"
"Correct field curvature";"ON"
"XY calibration";"699.558 ";"nm/pixel"
"Z calibration";"0.100 ";"nm/digit"
"Saturation";"5"
"Contrast";"5"
"Brightness";"0"
"AI noise elimination";"Auto(ON)"
"Angled surface noise filter";"Auto(ON)"

"Bump measurement"
"";"Average height";"";"Max. height";"";"C.S. area";"";"Surface area";"";"Volume";"";"Area ratio";"";"Perimeter";"";"Horz. Feret diameter";"";"Vert. Feret diameter";"";"Circle equivalent dia";"";"Comment"
"72";"-36.9686";"um";"-53.1634";"um";"879.4184";"um2";"7745.3780";"um2";"32510.8769";"um3";"0.057";"%";"115.2538";"um";"35.6775";"um";"34.9779";"um";"33.4621";"um";""
"73";"-39.6138";"um";"-61.2799";"um";"1017.9133";"um2";"9216.8722";"um2";"40323.3876";"um3";"0.066";"%";"137.9791";"um";"42.6730";"um";"32.8792";"um";"36.0007";"um";""
"74";"-22.6770";"um";"-38.3642";"um";"772.7332";"um2";"6101.4561";"um2";"17523.2416";"um3";"0.050";"%";"106.5899";"um";"32.1797";"um";"32.1797";"um";"31.3668";"um";""
"75";"-40.9517";"um";"-58.3655";"um";"791.8191";"um2";"7170.3395";"um2";"32426.3087";"um3";"0.051";"%";"112.5259";"um";"38.4757";"um";"27.9823";"um";"31.7518";"um";""
"76";"-26.5485";"um";"-41.3217";"um";"1191.6437";"um2";"7728.2299";"um2";"31636.3719";"um3";"0.077";"%";"135.9302";"um";"43.3726";"um";"39.1752";"um";"38.9519";"um";""
"77";"-24.5199";"um";"-41.9972";"um";"1292.4563";"um2";"9818.0388";"um2";"31690.8623";"um3";"0.084";"%";"138.2192";"um";"44.7717";"um";"37.0766";"um";"40.5661";"um";""
"78";"-24.8120";"um";"-40.4999";"um";"1232.7517";"um2";"7873.3468";"um2";"30587.0158";"um3";"0.080";"%";"138.6290";"um";"44.7717";"um";"37.7761";"um";"39.6180";"um";""
"79";"-20.9198";"um";"-40.4594";"um";"968.4858";"um2";"7952.9804";"um2";"20260.4825";"um3";"0.063";"%";"119.5215";"um";"35.6775";"um";"35.6775";"um";"35.1157";"um";""
"80";"-35.6315";"um";"-53.1423";"um";"1024.7646";"um2";"7899.2258";"um2";"36513.8711";"um3";"0.067";"%";"126.9268";"um";"36.3770";"um";"36.3770";"um";"36.1216";"um";""
"81";"-40.7186";"um";"-61.9220";"um";"1087.4055";"um2";"10056.7052";"um2";"44277.6020";"um3";"0.071";"%";"132.2129";"um";"40.5744";"um";"36.3770";"um";"37.2092";"um";""
"82";"-37.9611";"um";"-56.8741";"um";"1247.4332";"um2";"9054.0756";"um2";"47353.8863";"um3";"0.081";"%";"144.6644";"um";"46.1708";"um";"37.0766";"um";"39.8532";"um";""
"83";"-32.3215";"um";"-54.1554";"um";"563.7674";"um2";"5462.5902";"um2";"18221.8170";"um3";"0.037";"%";"95.0575";"um";"32.1797";"um";"25.1841";"um";"26.7920";"um";""
"84";"-35.8237";"um";"-53.7961";"um";"848.5873";"um2";"6479.5865";"um2";"30399.5601";"um3";"0.055";"%";"115.6636";"um";"39.8748";"um";"31.4801";"um";"32.8703";"um";""

"Total";"-2887.6127";"um";"-4445.1199";"um";"77746.5541";"um2";"641439.0671";"um2";"2659586.8273";"um3";"5.050";"%";"10150.8926";"um";"3206.0743";"um";"2735.2718";"um";"2862.8619";"um";""
"Max.";"-20.9198";"um";"-38.3642";"um";"1314.9678";"um2";"10056.7052";"um2";"53688.2654";"um3";"0.085";"%";"147.7026";"um";"47.5699";"um";"39.8748";"um";"40.9178";"um";""
"Min.";"-45.6280";"um";"-70.6100";"um";"495.7434";"um2";"4780.6935";"um2";"14562.0599";"um3";"0.032";"%";"85.3340";"um";"25.1841";"um";"23.0854";"um";"25.1237";"um";""
"Ave.";"-34.3763";"um";"-52.9181";"um";"925.5542";"um2";"7636.1794";"um2";"31661.7479";"um3";"0.060";"%";"120.8440";"um";"38.1676";"um";"32.5628";"um";"34.0817";"um";""
"Std. DV";"5.8144";"um";"7.2254";"um";"216.0790";"um2";"1310.4956";"um2";"8579.7026";"um3";"0.014";"%";"14.9439";"um";"4.8339";"um";"3.8246";"um";"4.1098";"um";""
"3sigma";"17.4431";"um";"21.6762";"um";"648.2370";"um2";"3931.4869";"um2";"25739.1079";"um3";"0.042";"%";"44.8316";"um";"14.5016";"um";"11.4739";"um";"12.3295";"um";""

"Concave measurement"
"Thresh.";"126.4050";"um"
"Ignore small areas";"1000";"pixel"
